,customerid,productid,rate,year,month
998,103373,204,1,2020,3
999,103537,491,2,2020,3
1000,103498,253,2,2020,3
1001,103369,651,1,2020,3
1002,103703,234,5,2020,3
1003,103315,327,2,2020,3
1004,103309,641,4,2020,3
1005,103841,422,2,2020,3
1006,103639,327,1,2020,3
1007,103707,97,4,2020,3
1008,103392,440,1,2020,3
1009,103807,392,1,2020,3
1010,103674,567,4,2020,3
1011,103842,472,4,2020,3
1012,103467,476,5,2020,3
1013,103359,203,4,2020,3
1014,103650,222,3,2020,4
1015,13892,477,3,2020,4
1016,103618,430,2,2020,4
1017,103476,103,1,2020,4
1018,103377,316,5,2020,4
1019,103382,406,5,2020,4
1020,103987,7,5,2020,4
1021,103883,50,5,2020,4
1022,13892,414,3,2020,4
1023,103454,513,4,2020,4
1024,103394,318,5,2020,5
1025,103878,515,3,2020,5
1026,103737,317,5,2020,5
1027,103960,203,2,2020,5
1028,103602,172,4,2020,5
1029,103544,250,2,2020,5
1030,103825,571,4,2020,5
1031,103378,19,1,2020,5
1032,103430,283,2,2020,5
1033,103737,146,5,2020,5
1034,103907,667,5,2020,5
1035,103958,287,3,2020,5
1036,103618,570,5,2020,5
1037,103676,82,3,2020,5
1038,103425,513,5,2020,6
1039,103408,331,4,2020,6
1040,103366,352,4,2020,6
1041,103833,256,4,2020,6
1042,103652,518,5,2020,6
1043,103982,410,4,2020,6
1044,15221,489,1,2020,6
1045,103822,338,2,2020,6
1046,103748,542,1,2020,6
1047,103446,319,3,2020,6
1048,103988,349,5,2020,7
1049,103557,516,5,2020,7
1050,103646,659,5,2020,7
1051,103659,552,5,2020,7
1052,103510,80,5,2020,7
1053,103758,673,3,2020,7
1054,103834,116,1,2020,7
1055,103380,398,3,2020,7
1056,103858,7,1,2020,7
1057,103641,538,5,2020,7
1058,103997,512,1,2020,7
1059,103460,403,2,2020,7
1060,14906,320,4,2020,7
1061,103997,311,1,2020,7
1062,103582,91,1,2020,7
1063,103416,56,2,2020,8
1064,103395,362,3,2020,8
1065,103822,12,2,2020,8
1066,103456,294,1,2020,8
1067,103983,614,1,2020,8
1068,103834,253,1,2020,8
1069,103597,188,1,2020,8
1070,103819,293,4,2020,8
1071,103444,178,1,2020,8
1072,103873,553,3,2020,8
1073,103384,265,2,2020,8
1074,103404,282,1,2020,8
1075,103659,530,1,2020,8
1076,103383,404,3,2020,8
1077,103678,428,5,2020,8
1078,103641,530,1,2020,9
1079,103367,134,2,2020,9
1080,103977,23,5,2020,9
1081,103576,289,1,2020,9
1082,23448,92,5,2020,9
1083,103765,667,5,2020,9
1084,103988,392,5,2020,9
1085,103496,666,5,2020,9
1086,103970,363,3,2020,9
1087,103587,4,5,2020,9
1088,103523,490,5,2020,9
1089,103987,352,5,2020,9
1090,103589,290,4,2020,9
1091,103412,214,3,2020,9
1092,103580,670,1,2020,9
1093,13874,306,3,2020,9
1094,103382,104,4,2020,9
1095,103425,517,5,2020,10
1096,103988,488,5,2020,10
1097,103811,84,3,2020,10
1098,103403,344,4,2020,10
1099,13879,648,5,2020,10
1100,103614,658,5,2020,10
1101,103781,336,4,2020,10
1102,103829,43,4,2020,10
1103,103747,406,4,2020,11
1104,103456,590,1,2020,11
1105,103424,207,5,2020,11
1106,103960,658,4,2020,11
1107,103896,165,5,2020,11
1108,103865,472,2,2020,11
1109,103988,423,5,2020,11
1110,103512,337,1,2020,11
1111,103378,688,1,2020,11
1112,103749,230,1,2020,11
1113,103487,91,1,2020,11
1114,103854,562,2,2020,11
1115,103985,605,1,2020,11
1116,103737,570,5,2020,11
1117,103656,197,4,2020,11
1118,22881,672,2,2020,12
1119,103565,606,3,2020,12
1120,103712,304,3,2020,12
1121,103838,273,2,2020,12
1122,103553,381,1,2020,12
1123,103954,272,5,2020,12
1124,103848,579,1,2020,12
1125,103446,128,3,2021,1
1126,103451,166,2,2021,1
1127,103960,132,4,2021,1
1128,103758,228,1,2021,1
1129,103961,332,2,2021,1
1130,103382,606,5,2021,1
1131,103781,415,3,2021,1
1132,103818,405,5,2021,1
1133,103406,191,3,2021,1
1134,103730,616,2,2021,1
1135,103967,670,2,2021,1
1136,103821,414,2,2021,1
1137,103758,157,5,2021,1
1138,103577,348,2,2021,1
1139,103510,383,4,2021,1
1140,103366,672,4,2021,1
1141,103412,226,3,2021,1
1142,103377,78,5,2021,1
1143,13874,690,3,2021,1
1144,103432,16,4,2021,2
1145,103602,128,1,2021,2
1146,103858,373,1,2021,2
1147,103418,266,1,2021,2
1148,103779,527,2,2021,2
1149,103801,566,5,2021,2
1150,103602,528,1,2021,2
1151,103659,359,5,2021,2
1152,103718,572,1,2021,2
1153,103408,50,2,2021,2
1154,103646,371,5,2021,2
1155,103809,177,1,2021,2
1156,103553,269,1,2021,2
1157,103651,593,5,2021,2
1158,103466,85,4,2021,2
1159,103491,299,1,2021,2
1160,103880,183,4,2021,2
1161,103467,181,1,2021,2
1162,103825,578,2,2021,2
1163,103330,543,4,2021,2
1164,103430,332,2,2021,2
1165,103883,553,5,2021,2
1166,13879,336,2,2021,2
1167,103654,187,1,2021,3
1168,103862,131,2,2021,3
1169,103391,486,4,2021,3
1170,103505,462,4,2021,3
1171,103822,88,2,2021,3
1172,103644,85,1,2021,3
1173,103713,188,1,2021,3
1174,103441,472,2,2021,3
1175,103441,156,5,2021,3
1176,103395,38,3,2021,3
1177,103523,188,5,2021,3
1178,103876,471,4,2021,3
1179,103996,507,5,2021,4
1180,103356,551,1,2021,4
1181,103408,642,4,2021,4
1182,103629,679,5,2021,4
1183,103505,400,1,2021,4
1184,103308,489,5,2021,4
1185,103553,452,1,2021,4
1186,103651,82,3,2021,4
1187,103641,675,5,2021,4
1188,103707,188,4,2021,4
1189,103834,474,4,2021,4
1190,103838,487,5,2021,5
1191,103544,481,5,2021,5
1192,103406,565,5,2021,5
1193,103651,107,3,2021,5
1194,103318,285,5,2021,5
1195,103618,127,2,2021,5
1196,103896,180,2,2021,5
1197,103883,219,5,2021,5
1198,103700,273,5,2021,5
1199,103506,185,5,2021,5
1200,103707,266,3,2021,5
1201,103528,238,2,2021,6
1202,103596,198,4,2021,6
1203,103964,383,2,2021,6
1204,103500,507,2,2021,6
1205,103659,465,5,2021,6
1206,103373,190,1,2021,6
1207,103633,395,1,2021,6
1208,103718,314,2,2021,6
1209,103350,118,5,2021,6
1210,103454,3,4,2021,6
1211,103884,24,5,2021,6
1212,103781,246,4,2021,6
1213,103629,175,4,2021,6
1214,103748,221,1,2021,6
1215,6,73,1,2021,6
1216,103606,688,2,2021,6
1217,103718,106,2,2021,7
1218,103423,234,3,2021,7
1219,103822,56,2,2021,7
1220,103453,274,3,2021,7
1221,103765,376,5,2021,7
1222,103836,403,1,2021,7
1223,103451,269,4,2021,7
1224,103962,314,2,2021,7
1225,103373,318,2,2021,7
1226,103544,48,5,2021,7
1227,103414,104,3,2021,7
1228,103960,526,4,2021,7
1229,103314,32,5,2021,7
1230,103351,580,4,2021,7
1231,103476,196,1,2021,7
1232,103593,32,4,2021,7
1233,103759,27,1,2021,7
1234,103597,671,4,2021,8
1235,103544,155,5,2021,8
1236,103812,255,2,2021,8
1237,103600,401,2,2021,8
1238,103491,629,5,2021,8
1239,103988,162,5,2021,8
1240,103896,572,3,2021,8
1241,103309,495,5,2021,8
1242,103350,424,5,2021,8
1243,103537,506,2,2021,8
1244,103566,155,2,2021,8
1245,103845,528,4,2021,8
1246,103960,544,4,2021,9
1247,103460,603,2,2021,9
1248,103747,254,4,2021,9
1249,103656,516,4,2021,9
1250,103488,220,1,2021,9
1251,103707,346,3,2021,9
1252,103505,389,4,2021,9
1253,15042,683,2,2021,9
1254,103985,674,1,2021,9
1255,103505,655,4,2021,9
1256,103520,595,4,2021,9
1257,103745,86,5,2021,9
1258,103382,263,4,2021,9
1259,103812,533,1,2021,10
1260,103698,406,1,2021,10
1261,103814,270,1,2021,10
1262,103659,473,5,2021,10
1263,103898,657,4,2021,10
1264,103456,163,1,2021,10
1265,103678,50,5,2021,10
1266,103510,406,4,2021,10
1267,103996,148,2,2021,10
1268,103972,366,1,2021,10
1269,103643,180,1,2021,10
1270,103862,439,2,2021,10
1271,103833,156,1,2021,10
1272,103613,11,1,2021,10
1273,103463,581,1,2021,10
1274,103617,295,2,2021,11
1275,103406,38,3,2021,11
1276,103650,337,1,2021,11
1277,103652,6,5,2021,11
1278,103476,124,1,2021,11
1279,103834,456,4,2021,11
1280,103651,264,5,2021,11
1281,103496,315,1,2021,11
1282,103373,606,2,2021,11
1283,103768,284,4,2021,11
1284,103707,601,4,2021,11
1285,103883,269,2,2021,11
1286,103660,325,1,2021,12
1287,103490,518,4,2021,12
1288,103467,211,5,2021,12
1289,103838,573,5,2021,12
1290,103856,318,4,2021,12
1291,103336,370,2,2021,12
1292,103467,635,5,2021,12
1293,103651,381,5,2021,12
1294,103981,393,1,2021,12
1295,103833,108,1,2022,1
1296,103410,475,3,2022,1
1297,103997,575,1,2022,1
1298,103590,587,1,2022,1
1299,15042,687,2,2022,1
1300,103911,544,5,2022,1
1301,103911,320,5,2022,1
1302,103686,329,5,2022,1
1303,103963,408,4,2022,1
1304,103453,428,3,2022,1
1305,103806,111,4,2022,1
1306,103745,501,5,2022,1
1307,103719,457,4,2022,1
1308,103699,208,4,2022,2
1309,103463,342,1,2022,2
1310,103463,245,1,2022,2
1311,103959,622,4,2022,2
1312,103865,274,2,2022,2
1313,103510,461,4,2022,2
1314,103961,526,4,2022,2
1315,103883,484,4,2022,2
1316,103391,686,4,2022,3
1317,103819,485,4,2022,3
1318,103982,363,4,2022,3
1319,103395,117,1,2022,3
1320,103510,522,2,2022,3
1321,103510,521,2,2022,3
1322,103765,405,5,2022,3
1323,103577,414,2,2022,3
1324,103907,340,5,2022,3
1325,103496,318,5,2022,3
1326,103962,31,2,2018,1
1327,103862,496,2,2018,1
1328,103890,409,5,2018,1
1329,103378,409,5,2018,1
1330,103512,468,3,2018,1
1331,103970,89,3,2018,1
1332,103423,648,3,2018,1
1333,103512,40,1,2018,1
1334,103648,637,5,2018,1
1335,103985,277,1,2018,1
1336,13874,545,5,2018,1
1337,103886,342,3,2018,1
1338,103412,75,3,2018,1
1339,103758,417,5,2018,1
1340,103367,529,1,2018,1
1341,103487,255,1,2018,1
1342,103865,248,2,2018,1
1343,103367,391,2,2018,1
1344,103958,117,3,2018,1
1345,103845,74,4,2018,1
1346,103500,486,2,2018,1
1347,103372,256,5,2018,1
1348,103643,501,1,2018,1
1349,103368,678,3,2018,1
1350,103423,591,3,2018,1
1351,103602,571,4,2018,1
1352,103853,410,2,2018,2
1353,103560,202,5,2018,2
1354,103557,541,5,2018,2
1355,103749,421,3,2018,2
1356,103954,331,3,2018,2
1357,103544,637,5,2018,2
1358,103629,171,5,2018,2
1359,103865,175,2,2018,2
1360,103414,583,3,2018,2
1361,103320,502,5,2018,2
1362,103664,444,5,2018,2
1363,103566,646,2,2018,2
1364,103959,318,4,2018,2
1365,103660,488,4,2018,2
1366,103393,155,3,2018,3
1367,103380,190,3,2018,3
1368,103501,298,4,2018,3
1369,103629,516,5,2018,3
1370,22881,20,5,2018,3
1371,103451,565,4,2018,3
1372,103755,170,2,2018,3
1373,103614,104,3,2018,3
1374,103707,604,4,2018,4
1375,103899,443,4,2018,4
1376,103321,429,1,2018,4
1377,103869,216,4,2018,4
1378,103784,634,4,2018,4
1379,103344,518,2,2018,4
1380,103581,241,2,2018,4
1381,103403,6,3,2018,4
1382,103653,208,4,2018,4
1383,103613,628,1,2018,4
1384,103587,515,4,2018,4
1385,103651,87,5,2018,4
1386,103524,191,4,2018,5
1387,103841,337,1,2018,5
1388,103590,190,1,2018,5
1389,103717,382,4,2018,5
1390,103506,33,5,2018,5
1391,103505,623,5,2018,5
1392,103836,61,3,2018,5
1393,103629,249,5,2018,5
1394,103627,660,1,2018,5
1395,14180,568,4,2018,5
1396,103488,662,1,2018,5
1397,103972,55,5,2018,5
1398,103961,33,4,2018,5
1399,103676,322,3,2018,6
1400,103705,516,4,2018,6
1401,103367,442,5,2018,6
1402,103699,481,5,2018,6
1403,103602,565,1,2018,6
1404,103336,158,2,2018,6
1405,103359,60,4,2018,6
1406,103834,2,4,2018,6
1407,103970,90,3,2018,6
1408,103712,647,3,2018,6
1409,22881,500,4,2018,6
1410,103505,246,5,2018,6
1411,103825,187,2,2018,6
1412,103977,325,5,2018,7
1413,103785,668,3,2018,7
1414,103321,86,4,2018,7
1415,103596,457,1,2018,7
1416,103890,658,5,2018,7
1417,103418,663,1,2018,7
1418,103960,452,4,2018,7
1419,103621,67,1,2018,7
1420,103309,664,3,2018,8
1421,103581,44,1,2018,8
1422,103768,250,4,2018,8
1423,103366,190,4,2018,8
1424,103350,185,1,2018,8
1425,103367,633,5,2018,8
1426,103444,679,1,2018,8
1427,103707,236,4,2018,8
1428,103490,535,4,2018,8
1429,103451,330,4,2018,8
1430,103639,495,1,2018,8
1431,103594,261,5,2018,8
1432,103958,409,4,2018,8
1433,103309,273,5,2018,8
1434,103613,428,1,2018,8
1435,103709,479,2,2018,8
1436,103367,421,5,2018,9
1437,103717,40,4,2018,9
1438,103646,66,5,2018,9
1439,15018,278,4,2018,9
1440,103436,50,1,2018,9
1441,103364,383,5,2018,9
1442,103780,431,1,2018,9
1443,103593,292,4,2018,9
1444,103833,397,4,2018,9
1445,103382,296,4,2018,9
1446,103641,292,5,2018,9
1447,103432,432,4,2018,9
1448,13885,14,4,2018,9
1449,103308,416,5,2018,9
1450,103629,321,5,2018,10
1451,103367,564,5,2018,10
1452,103415,326,3,2018,10
1453,103836,594,4,2018,10
1454,103454,240,4,2018,10
1455,103330,230,5,2018,10
1456,103695,545,1,2018,10
1457,103367,397,1,2018,10
1458,103453,79,3,2018,10
1459,103678,83,3,2018,10
1460,103510,515,2,2018,10
1461,15202,605,1,2018,10
1462,103410,288,3,2018,11
1463,103703,241,5,2018,11
1464,103847,667,2,2018,11
1465,13879,380,2,2018,11
1466,103453,86,3,2018,11
1467,103819,26,4,2018,11
1468,103699,653,4,2018,11
1469,103416,115,3,2018,11
1470,103393,105,5,2018,11
1471,103373,166,2,2018,11
1472,103661,643,1,2018,11
1473,103728,103,2,2018,11
1474,103596,632,2,2018,11
1475,103961,188,2,2018,12
1476,103982,501,4,2018,12
1477,103960,78,2,2018,12
1478,103454,608,1,2018,12
1479,103321,575,1,2018,12
1480,103627,46,4,2018,12
1481,103628,687,4,2018,12
1482,103880,46,1,2018,12
1483,103618,59,5,2018,12
1484,103414,331,3,2018,12
1485,103597,684,1,2018,12
1486,103758,230,3,2018,12
1487,103698,290,1,2018,12
1488,15018,271,4,2018,12
1489,103831,687,2,2019,1
1490,103652,545,3,2019,1
1491,23448,117,5,2019,1
1492,103505,429,4,2019,1
1493,103425,519,2,2019,1
1494,103878,413,4,2019,1
1495,103784,354,4,2019,1
1496,103350,34,1,2019,1
1497,103831,323,4,2019,2
1498,103366,374,2,2019,2
1499,103329,593,5,2019,2
1500,103719,230,4,2019,2
1501,103765,32,5,2019,2
1502,103856,676,4,2019,2
1503,103330,629,5,2019,2
1504,103581,426,2,2019,2
1505,103466,685,1,2019,3
1506,103731,631,2,2019,3
1507,103446,166,3,2019,3
1508,103678,140,4,2019,3
1509,103627,196,4,2019,3
1510,103883,206,5,2019,3
1511,103646,519,5,2019,3
1512,103627,608,4,2019,3
1513,103884,102,5,2019,3
1514,103350,34,5,2019,3
1515,103736,116,3,2019,3
1516,103395,116,1,2019,3
1517,103985,260,1,2019,3
1518,103774,84,4,2019,4
1519,103818,526,5,2019,4
1520,103308,434,5,2019,4
1521,103982,517,4,2019,4
1522,103641,228,4,2019,4
1523,103880,254,4,2019,4
1524,103899,327,1,2019,4
1525,103425,487,2,2019,4
1526,103629,484,4,2019,5
1527,103378,296,5,2019,5
1528,103355,189,4,2019,5
1529,103699,207,4,2019,5
1530,103387,439,5,2019,5
1531,103605,161,5,2019,5
1532,103541,625,3,2019,5
1533,103959,168,4,2019,5
1534,103589,494,2,2019,5
1535,103443,652,2,2019,5
1536,103899,655,1,2019,5
1537,103453,517,3,2019,5
1538,103661,297,1,2019,5
1539,103618,420,5,2019,5
1540,103577,37,2,2019,5
1541,103451,188,4,2019,5
1542,103544,185,5,2019,6
1543,103496,53,5,2019,6
1544,103356,561,1,2019,6
1545,103811,40,3,2019,6
1546,103333,146,4,2019,6
1547,103510,223,5,2019,6
1548,103765,501,5,2019,6
1549,103587,75,4,2019,6
1550,103807,157,5,2019,6
1551,103463,388,1,2019,6
1552,103873,587,1,2019,7
1553,103320,367,4,2019,7
1554,103758,317,5,2019,7
1555,103589,565,2,2019,7
1556,103451,474,2,2019,7
1557,103873,497,2,2019,7
1558,103441,250,2,2019,7
1559,103509,670,5,2019,7
1560,103491,193,5,2019,7
1561,103510,646,2,2019,7
1562,103466,266,4,2019,7
1563,103661,36,1,2019,7
1564,103728,504,2,2019,7
1565,103602,245,4,2019,7
1566,103309,613,5,2019,7
1567,103698,607,1,2019,7
1568,103315,293,2,2019,8
1569,103318,403,5,2019,8
1570,103525,231,5,2019,8
1571,103406,635,5,2019,8
1572,103496,628,3,2019,8
1573,103403,137,3,2019,8
1574,103359,53,4,2019,8
1575,103641,643,5,2019,9
1576,103544,183,2,2019,9
1577,103880,667,1,2019,9
1578,103627,2,4,2019,9
1579,103617,539,4,2019,9
1580,103834,660,5,2019,9
1581,103651,482,5,2019,9
1582,103394,57,5,2019,9
1583,103912,387,3,2019,9
1584,103620,78,1,2019,9
1585,103838,126,5,2019,9
1586,103489,238,3,2019,9
1587,103410,599,3,2019,9
1588,103623,488,1,2019,10
1589,103641,167,5,2019,10
1590,103709,101,2,2019,10
1591,103912,106,3,2019,10
1592,103587,501,4,2019,10
1593,103880,463,4,2019,10
1594,103406,571,3,2019,10
1595,103770,603,5,2019,10
1596,103880,357,4,2019,10
1597,103516,339,4,2019,10
1598,103836,413,5,2019,10
1599,103505,383,2,2019,11
1600,103884,471,4,2019,11
1601,103454,519,5,2019,11
1602,103743,559,4,2019,11
1603,103834,672,1,2019,11
1604,103912,629,3,2019,11
1605,103886,683,2,2019,11
1606,103463,240,1,2019,11
1607,103593,192,2,2019,11
1608,103451,178,4,2019,11
1609,103841,398,2,2019,11
1610,103730,375,2,2019,12
1611,103497,358,2,2019,12
1612,103444,395,1,2019,12
1613,103812,483,2,2019,12
1614,103541,499,3,2019,12
1615,103394,17,3,2019,12
1616,103822,463,2,2019,12
1617,103646,369,5,2019,12
1618,103623,592,1,2019,12
1619,103962,562,2,2019,12
1620,103718,597,1,2019,12
1621,103988,320,5,2019,12
1622,103865,340,2,2019,12
1623,103971,465,5,2019,12
1624,103532,676,5,2019,12
1625,103524,319,5,2019,12
1626,14906,193,4,2019,12
1627,103878,20,4,2019,12
1628,103749,255,1,2019,12
1629,103820,633,3,2019,12
1630,103988,604,5,2019,12
1631,103496,42,3,2019,12
1632,103765,521,5,2020,1
1633,103505,268,2,2020,1
1634,103558,620,1,2020,1
1635,103309,501,4,2020,1
1636,15202,230,1,2020,1
1637,103362,491,2,2020,1
1638,103593,556,2,2020,1
1639,103867,119,4,2020,1
1640,103836,137,5,2020,1
1641,103315,139,2,2020,1
1642,103593,316,4,2020,1
1643,103505,16,4,2020,1
1644,14906,88,4,2020,1
1645,103868,436,4,2020,1
1646,103646,185,5,2020,1
1647,103369,74,1,2020,2
1648,103880,523,1,2020,2
1649,15042,561,5,2020,2
1650,103763,322,1,2020,2
1651,103333,634,4,2020,2
1652,103879,401,5,2020,2
1653,103441,473,5,2020,2
1654,103991,106,2,2020,2
1655,103467,416,1,2020,2
1656,103958,264,1,2020,2
1657,103367,202,5,2020,2
1658,103344,456,3,2020,2
1659,103463,119,3,2020,2
1660,103880,471,4,2020,2
1661,103483,614,5,2020,2
1662,103868,557,4,2020,2
1663,103836,427,1,2020,3
1664,103372,392,2,2020,3
1665,103712,638,3,2020,3
1666,103745,77,5,2020,3
1667,103372,21,5,2020,3
1668,103544,510,5,2020,3
1669,103961,427,4,2020,3
1670,103853,687,2,2020,3
1671,103569,524,3,2020,3
1672,103683,185,3,2020,3
1673,103967,4,2,2020,3
1674,103755,141,2,2020,3
1675,103700,96,2,2020,3
1676,103996,250,2,2020,3
1677,103497,190,2,2020,3
1678,103962,279,2,2020,3
1679,103687,215,4,2020,3
1680,103845,495,4,2020,4
1681,103602,667,5,2020,4
1682,103882,215,5,2020,4
1683,103620,50,1,2020,4
1684,103646,550,4,2020,4
1685,103395,688,3,2020,4
1686,103643,120,1,2020,4
1687,103856,679,4,2020,4
1688,103628,431,4,2020,4
1689,103822,144,2,2020,4
1690,103915,503,1,2020,4
1691,103367,138,3,2020,4
1692,103707,633,3,2020,4
1693,103373,138,2,2020,4
1694,103505,468,5,2020,4
1695,103820,504,3,2020,4
1696,103865,402,5,2020,5
1697,103970,5,3,2020,5
1698,103701,336,3,2020,5
1699,103650,90,5,2020,5
1700,103660,596,4,2020,5
1701,103373,481,2,2020,5
1702,103373,524,2,2020,5
1703,103719,101,4,2020,5
1704,103728,630,5,2020,5
1705,103403,476,4,2020,5
1706,103454,643,4,2020,5
1707,103884,691,4,2020,6
1708,103659,283,5,2020,6
1709,103820,182,3,2020,6
1710,103834,438,5,2020,6
1711,103586,485,4,2020,6
1712,103873,21,2,2020,6
1713,103809,109,1,2020,6
1714,103639,334,1,2020,6
1715,103699,379,4,2020,6
1716,103488,242,1,2020,6
1717,103886,369,2,2020,7
1718,103456,343,2,2020,7
1719,103650,612,5,2020,7
1720,103406,531,5,2020,7
1721,103972,57,5,2020,7
1722,103699,635,5,2020,7
1723,103954,648,3,2020,7
1724,103982,48,4,2020,7
1725,103812,464,1,2020,7
1726,103868,627,4,2020,7
1727,103532,277,5,2020,7
1728,103451,414,4,2020,7
1729,103878,88,3,2020,8
1730,103501,610,4,2020,8
1731,103982,378,4,2020,8
1732,103960,447,4,2020,8
1733,103582,575,1,2020,8
1734,103765,337,5,2020,8
1735,103488,452,1,2020,8
1736,103391,496,4,2020,8
1737,103467,327,4,2020,8
1738,103650,91,1,2020,8
1739,103744,167,5,2020,8
1740,103676,85,3,2020,8
1741,103467,169,1,2020,8
1742,103451,129,4,2020,8
1743,103910,662,5,2020,8
1744,103410,113,3,2020,8
1745,103596,287,2,2020,8
1746,103456,37,1,2020,8
1747,103558,532,1,2020,8
1748,103646,290,5,2020,9
1749,103575,428,4,2020,9
1750,103880,581,2,2020,9
1751,103541,170,3,2020,9
1752,103915,487,1,2020,9
1753,103350,87,1,2020,9
1754,103831,310,2,2020,9
1755,103600,128,2,2020,9
1756,103500,244,2,2020,9
1757,103841,149,1,2020,9
1758,103700,243,5,2020,10
1759,103596,357,4,2020,10
1760,103368,77,3,2020,10
1761,103436,414,1,2020,10
1762,103509,422,5,2020,10
1763,103785,664,3,2020,10
1764,103424,114,4,2020,10
1765,103650,260,1,2020,10
1766,103329,606,4,2020,10
1767,103515,522,5,2020,10
1768,103330,404,4,2020,10
1769,103405,12,4,2020,10
1770,103587,462,3,2020,11
1771,103834,432,1,2020,11
1772,103606,648,3,2020,11
1773,6,383,1,2020,11
1774,103403,478,5,2020,11
1775,103454,54,1,2020,11
1776,103393,126,5,2020,11
1777,103652,476,5,2020,11
1778,103833,286,4,2020,11
1779,103769,479,2,2020,11
1780,103451,262,4,2020,11
1781,103456,480,1,2020,11
1782,103873,412,2,2020,11
1783,103749,185,1,2020,11
1784,103894,272,4,2020,11
1785,103491,488,4,2020,11
1786,103518,58,4,2020,11
1787,103970,167,3,2020,11
1788,103435,296,2,2020,11
1789,103987,483,1,2020,11
1790,103954,92,5,2020,11
1791,103476,314,4,2020,11
1792,103878,42,4,2020,11
1793,103418,684,1,2020,11
1794,103977,567,5,2020,12
1795,103308,195,5,2020,12
1796,103996,583,2,2020,12
1797,103309,115,5,2020,12
1798,103726,118,4,2020,12
1799,103971,503,5,2020,12
1800,103743,308,4,2020,12
1801,103996,648,5,2020,12
1802,13879,684,2,2020,12
1803,103907,256,1,2020,12
1804,103705,556,2,2020,12
1805,103541,478,3,2020,12
1806,3,455,1,2020,12
1807,103393,201,3,2020,12
1808,103356,182,1,2020,12
1809,103403,480,5,2020,12
1810,103320,486,4,2021,1
1811,103401,8,4,2021,1
1812,103842,486,4,2021,1
1813,103825,53,2,2021,1
1814,103822,499,2,2021,1
1815,103344,600,3,2021,1
1816,103593,208,4,2021,1
1817,103707,482,4,2021,1
1818,103648,133,5,2021,1
1819,103726,624,4,2021,1
1820,103581,500,1,2021,1
1821,103605,640,5,2021,1
1822,103320,221,5,2021,1
1823,103745,4,5,2021,1
1824,103569,571,3,2021,1
1825,103961,208,2,2021,1
1826,103416,511,3,2021,2
1827,103910,507,1,2021,2
1828,103812,680,1,2021,2
1829,103718,11,1,2021,2
1830,103424,379,5,2021,2
1831,103557,377,5,2021,2
1832,103654,407,1,2021,2
1833,103405,527,4,2021,2
1834,103393,8,1,2021,2
1835,103653,128,1,2021,2
1836,103596,158,1,2021,2
1837,103509,607,5,2021,2
1838,103907,489,5,2021,3
1839,103827,468,2,2021,3
1840,22881,269,4,2021,3
